codeplot;x;y;lb_nom;idarbre;distance;diam;comment;microhabitats;alt;zlist_nbe_type_par_placette
RBI_1550;941646.057302;6434129.469050;Picea abies;40;5.00;9.10;m̻me souche que n�9,10,28 (28:mort);;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;41;5.00;10.30;;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;42;15.00;63.60;bless̩;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;43;15.00;61.90;fourche avec n�4;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;44;15.00;80.00;;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;45;15.00;33.50;;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;46;15.00;32.00;fourche, autre tige morte;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;47;15.00;104.40;;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;48;15.00;50.70;jumeau avec n�43;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;49;15.00;31.00;jumeau avec n�42;;1550;0
RBI_1550;941646.057302;6434129.469050;Picea abies;50;1.50;5.80;;;1550;0
SAP_1251;917083.557929;6467854.723230;Abies alba;1;1.50;7.60;;;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;2;1.50;2.60;;;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;3;1.50;7.80;jumeau;;1251;0
SAP_1251;917083.557929;6467854.723230;Picea abies;4;1.50;19.40;;;1251;0
SAP_1251;917083.557929;6467854.723230;Picea abies;5;1.50;40.70;;;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;6;5.00;9.80;jumeau avec n�5;;1251;0
SAP_1251;917083.557929;6467854.723230;Fagus sylvatica;7;5.00;37.70;;NA;1251;0
SAP_1251;917083.557929;6467854.723230;Picea abies;8;5.00;8.50;;;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;9;5.00;26.50;;NA;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;10;5.00;27.90;;pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Picea abies;11;5.00;32.10;;NA;1251;0
SAP_1251;917083.557929;6467854.723230;Picea abies;12;5.00;13.60;;NA;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;13;15.00;47.10;;pIN11-IN22;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;14;15.00;42.70;;pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;15;15.00;38.40;;pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;16;5.00;59.20;;pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;17;5.00;36.30;;pEX12-pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Picea abies;18;1.50;4.90;;NA;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;19;5.00;22.70;martell̩;;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;20;15.00;44.60;;pIN11-pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Fagus sylvatica;21;15.00;61.40;;ptIN11-pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Fagus sylvatica;22;15.00;48.70;;pEP11;1251;0
SAP_1251;917083.557929;6467854.723230;Abies alba;23;15.00;38.30;;pEP11;1251;0
SAP_1500;917415.533957;6468533.135080;Abies alba;1;1.50;14.60;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;2;1.50;0.41;;pEP11;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;3;1.50;23.60;;IN22;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;4;1.50;4.70;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;5;1.50;2.32;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;6;1.50;8.60;;pIN11-tGF12;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;7;1.50;3.20;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;8;1.50;4.16;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;9;1.50;4.90;;pIN11;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;10;1.50;2.44;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;11;1.50;0.56;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;12;1.50;0.31;;NA;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;13;1.50;0.48;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;14;1.50;0.46;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;15;1.50;0.30;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;16;1.50;0.90;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;17;1.50;1.40;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;18;1.50;0.77;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;19;1.50;0.65;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;20;1.50;0.94;;;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;21;1.50;22.50;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;22;1.50;0.63;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;23;1.50;0.82;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;24;1.50;1.21;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;25;1.50;3.50;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;26;1.50;1.70;;;1500;0
SAP_1500;917415.533957;6468533.135080;Sorbus aucuparia;27;1.50;0.75;;tEX12-tGR22-CV44;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;28;1.50;5.20;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;29;1.50;4.60;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;30;1.50;3.00;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;31;1.50;2.60;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;32;1.50;2.80;;;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;33;5.00;48.30;;;1500;0
SAP_1500;917415.533957;6468533.135080;Acer pseudoplatanus;34;5.00;15.60;;;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;35;15.00;30.00;;;1500;0
SAP_1500;917415.533957;6468533.135080;Acer pseudoplatanus;36;15.00;35.40;;;1500;0
SAP_1500;917415.533957;6468533.135080;Abies alba;37;15.00;36.70;;;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;38;5.00;14.40;;;1500;0
SAP_1500;917415.533957;6468533.135080;Abies alba;39;5.00;18.50;;pIN11-pEP11;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;40;5.00;33.30;;ptEP11;1500;0
SAP_1500;917415.533957;6468533.135080;Abies alba;41;5.00;33.50;;NA;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;42;5.00;15.60;;pEP11;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;43;5.00;25.00;;pEP11-hEP12;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;44;5.00;7.80;;;1500;0
SAP_1500;917415.533957;6468533.135080;Fagus sylvatica;45;5.00;7.60;;NA;1500;0
SAP_1500;917415.533957;6468533.135080;Acer pseudoplatanus;46;5.00;8.70;;tGR22;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;47;15.00;5.10;;hEP12;1500;0
SAP_1500;917415.533957;6468533.135080;Abies alba;48;15.00;38.90;;pIN11-pEX12-hEP21;1500;0
SAP_1500;917415.533957;6468533.135080;Picea abies;49;15.00;35.00;;IN22-pEP11-CV44;1500;0
SAP_1690;917824.075569;6468772.535450;Pinus mugo subsp. uncinata;1;5.00;7.30;;NA;1690;0
SAP_1690;917824.075569;6468772.535450;Abies alba;2;5.00;7.40;;NA;1690;0
SAP_1690;917824.075569;6468772.535450;Picea abies;3;15.00;67.40;;NA;1690;0
SAP_1690;917824.075569;6468772.535450;Abies alba;4;15.00;55.90;;thEP12-CV44-CV44-CV44-CV44-CV44;1690;0
SAP_1690;917824.075569;6468772.535450;Pinus mugo subsp. uncinata;5;15.00;36.30;;pEP11-IN21;1690;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;1;1.50;2.90;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;2;1.50;3.60;;IN11-ptIN14-ptIN23-pCV43-CV31;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;3;1.50;3.30;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;4;1.50;2.00;fourche, mesur̩ < 1.30m;pIN11-hIN23-CV44-CV44-tEX12-IN14-DE11;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;5;1.50;2.70;;htEP12;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;6;1.50;1.10;;hIN11;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;7;1.50;3.50;c̩p̩e;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;8;1.50;3.30;c̩p̩e;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;9;1.50;54.80;c̩p̩e;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;10;1.50;0.80;c̩p̩e;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;11;1.50;1.00;c̩p̩e;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;12;1.50;1.20;c̩p̩e;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;13;1.50;0.70;jumeaux;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;14;1.50;0.80;jumeaux;;1430;0
TEN_1430;1063895.061730;6346915.461630;Corylus avellana;15;1.50;0.70;fourche;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;16;1.50;45.50;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;17;5.00;8.50;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;18;5.00;18.80;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;19;5.00;49.20;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;20;5.00;23.00;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;21;5.00;35.50;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;22;15.00;30.40;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;23;15.00;35.40;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;24;15.00;46.00;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;25;15.00;50.30;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;26;15.00;40.00;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;27;15.00;41.90;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;28;15.00;52.10;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;29;15.00;37.10;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;30;5.00;29.60;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;31;5.00;48.10;jumeaux mesure >1.30m;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;32;5.00;43.20;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;33;5.00;20.80;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;34;5.00;35.80;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;35;5.00;9.50;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;36;5.00;24.30;c̨me cass̩e;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;37;5.00;39.80;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;38;5.00;31.00;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;39;5.00;8.00;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;40;5.00;8.00;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;41;5.00;37.80;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;42;5.00;49.50;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;43;15.00;35.20;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;44;15.00;38.40;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;45;15.00;31.80;;;1430;0
TEN_1430;1063895.061730;6346915.461630;Pinus sylvestris;46;15.00;37.20;;;1430;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;1;1.50;2.20;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;2;1.50;27.70;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;3;1.50;58.20;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;4;1.50;14.10;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;5;1.50;19.50;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;6;1.50;22.00;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;7;5.00;35.90;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;8;5.00;18.30;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;9;5.00;23.90;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;10;5.00;15.80;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;11;5.00;13.60;c̩p̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;12;5.00;16.90;c̩p̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;13;5.00;11.40;fourchu;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;14;5.00;25.70;c̩p̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;15;5.00;30.40;c̩p̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;16;5.00;29.80;c̩p̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;17;5.00;28.80;c̩p̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;18;15.00;37.70;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;19;15.00;35.00;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;20;15.00;31.10;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;21;15.00;32.20;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;22;15.00;45.10;c̨me cass̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;23;15.00;42.90;c̨me cass̩e;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;24;5.00;21.80;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;25;5.00;25.40;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;26;5.00;21.60;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;27;5.00;14.50;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;28;5.00;41.60;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;29;5.00;64.30;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus sylvestris;30;15.00;75.00;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;31;15.00;30.30;fourchu;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;32;15.00;87.10;;;1670;0
TEN_1670;1062733.037830;6346616.172410;Pinus mugo subsp. uncinata;33;15.00;49.00;;;1670;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;1;1.50;8.10;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;2;1.50;29.00;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;3;1.50;21.80;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;4;1.50;18.35;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;5;1.50;13.60;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;6;1.50;0.69;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus mugo subsp. uncinata;7;1.50;9.20;"pench̩.Souch ds 1,5; reste 5m";;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;8;1.50;16.20;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;9;1.50;12.30;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;10;1.50;15.30;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;11;1.50;20.30;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;12;1.50;15.20;;;1400;0
VAN_1400;997598.209080;6469528.165150;Picea abies;13;1.50;15.10;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;14;1.50;15.70;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;15;5.00;20.80;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;16;5.00;18.80;En limite des 5m;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;17;5.00;20.50;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;18;5.00;27.90;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus mugo subsp. uncinata;19;5.00;18.10;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;20;15.00;31.60;;;1400;0
VAN_1400;997598.209080;6469528.165150;Picea abies;21;5.00;14.00;;;1400;0
VAN_1400;997598.209080;6469528.165150;Picea abies;22;5.00;14.60;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus mugo subsp. uncinata;23;5.00;22.10;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;24;5.00;23.00;;;1400;0
VAN_1400;997598.209080;6469528.165150;Picea abies;25;5.00;8.50;ess: Pin syl?Hybrid?;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;26;5.00;41.00;;;1400;0
VAN_1400;997598.209080;6469528.165150;Picea abies;27;5.00;13.80;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;28;15.00;35.00;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;29;15.00;35.60;ess: Pin syl?Hybrid?;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;30;15.00;34.50;;;1400;0
VAN_1400;997598.209080;6469528.165150;Pinus sylvestris;31;15.00;30.20;;;1400;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;1;1.50;34.50;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;2;1.50;12.50;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;3;1.50;22.00;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;4;1.50;1.01;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;5;1.50;0.82;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;6;1.50;18.50;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;7;1.50;14.90;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;8;1.50;0.70;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;9;1.50;2.20;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;10;5.00;33.30;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;11;5.00;33.90;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;12;5.00;16.50;1.50m horizontal;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;13;5.00;9.50;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;14;15.00;33.70;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;15;5.00;16.60;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;16;5.00;15.30;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;17;5.00;8.40;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;18;5.00;13.60;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;19;5.00;30.25;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;20;5.00;12.00;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;21;5.00;33.60;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;22;5.00;7.80;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;23;15.00;42.50;;;1630;0
VAN_1630;997240.647869;6469702.325230;Pinus sylvestris;24;15.00;54.00;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;25;15.00;36.40;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;26;15.00;30.00;;;1630;0
VAN_1630;997240.647869;6469702.325230;Picea abies;27;15.00;42.20;;;1630;0
VAN_2020;996438.759336;6469926.798810;Pinus mugo subsp. uncinata;1;1.50;8.40;;;2020;0
VAN_2020;996438.759336;6469926.798810;Pinus mugo subsp. uncinata;2;5.00;34.00;;;2020;0
VAN_2020;996438.759336;6469926.798810;Pinus mugo subsp. uncinata;3;1.50;8.60;;;2020;0
VAN_2020;996438.759336;6469926.798810;Pinus mugo subsp. uncinata;4;15.00;33.40;;;2020;0
VAN_2020;996438.759336;6469926.798810;Pinus mugo subsp. uncinata;5;15.00;38.90;;;2020;0
VAN_2020;996438.759336;6469926.798810;Pinus mugo subsp. uncinata;6;5.00;22.40;;;2020;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;6;1.50;3.10;pench̩, 1.30m �� partir du bas;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;2.10;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.00;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.30;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.70;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.80;couch̩;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.50;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.00;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.80;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.80;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.30;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.10;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.40;c̩p̩e c;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.90;c̩p̩e c;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.70;c̩p̩e c;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.20;c̩p̩e c;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.30;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.90;c̩p̩e d;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.00;c̩p̩e d;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.60;c̩p̩e d;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.50;c̩p̩e d;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.60;c̩p̩e d;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.50;c̩p̩e d;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.50;c̩p̩e d;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.00;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.40;c̩p̩e e;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.40;c̩p̩e e;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.30;c̩p̩e e;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.40;c̩p̩e e;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.10;c̩p̩e e;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.30;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.80;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.60;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.70;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.60;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.50;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.60;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;1.70;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.60;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.20;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.90;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.90;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.80;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.00;c̩p̩e f;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.70;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.90;;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.30;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.30;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.30;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus ilex;;1.50;0.40;c̩p̩e b;;660;0
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;0.80;;;660;0
